measure,location,sex,age,cause,metric,year,val,upper,lower
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Number,2011,373753.4880267939,373826.2737305852,373676.8801656773
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Percent,2011,0.006442287235970273,0.006454710696951493,0.0064294656152319414
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2018,741964.1509390455,771600.6476306857,718006.7922256725
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2018,0.0039806437092053,0.004106376390889699,0.0038715563552840985
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2018,1815679.2293724788,1818958.95394902,1812217.0563574592
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2018,0.009741888406174022,0.009862584779296867,0.009610651041905446
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2012,9015348.551277587,9839202.08916942,8311290.344641126
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2012,0.021648982845681092,0.02329334662371899,0.02027560146634631
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2012,3256805.2124057505,3601392.1563431704,3041547.7151694135
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2012,0.007824843373174555,0.008684490806126386,0.007156158792707128
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2013,8702577.620108135,9479612.043632364,8013894.7070384305
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2013,0.02094114355003161,0.02255729119753698,0.019502122106570593
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2013,3271770.8721289914,3621180.267870573,3035299.436041591
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2013,0.007877723176194073,0.00894723373961805,0.007146105857531557
YLLs (Years of Life Lost),Global,Both,All ages,Tuberculosis,Number,2019,44645538.24828046,49708925.35360744,40548142.61733924
YLLs (Years of Life Lost),Global,Both,All ages,Tuberculosis,Percent,2019,0.025474794365864722,0.027525866821502938,0.023738996350745622
YLLs (Years of Life Lost),Global,Both,All ages,HIV/AIDS,Number,2019,40068560.19074677,45883698.661997356,36368503.82454366
YLLs (Years of Life Lost),Global,Both,All ages,HIV/AIDS,Percent,2019,0.022878923934584537,0.02618591088857993,0.02033357253261936
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2012,762550.4206856972,908084.3913733502,710406.1586582722
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2012,0.006951650643276472,0.00826834156455149,0.0065490840683595005
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2019,682954.6851766509,713188.7941283722,655657.2966830645
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2019,0.0036966797972845405,0.003819140525839668,0.0035825636400969594
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2019,1763353.9320884233,1766759.14989452,1760106.3896087562
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2019,0.009545827215975739,0.009703055061191934,0.009391035032724503
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2012,2345494.332847421,2536943.901356257,2217631.6640608213
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2012,0.021389839480156565,0.023090745350472622,0.019999900155830228
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2013,764949.8351273179,918395.436277798,708060.241845325
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2013,0.006921085862714247,0.008246974853376304,0.006510220189280131
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2012,42600417.996743135,50280547.72477985,37326967.70228306
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2012,0.08457895786538466,0.10024845882452517,0.0726857236818938
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Number,2012,22525650.296980225,24136075.784358624,21103673.853882987
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Percent,2012,0.04707557125491153,0.05038711536858364,0.04413114761704351
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Number,2012,5125813.8865992995,6596808.215820188,4013319.485031946
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Percent,2012,0.010716426507861376,0.013665667840568177,0.008303607622681121
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2012,19831525.568619084,22891842.122945152,16814336.376561977
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2012,0.03933549006211288,0.04456721662541636,0.03327623505057107
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Number,2013,22091703.066617258,23576568.576701745,20688226.30418077
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Percent,2013,0.04665191867123281,0.04977133780148928,0.0437627260767266
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Number,2013,4623311.9960895935,5931507.609254511,3662610.0136529487
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Percent,2013,0.009766527662111321,0.012489437641923219,0.007660336197602745
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2013,2322995.368959025,2493851.8298999784,2207769.9037782596
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2013,0.02102573721278657,0.0225994990789929,0.019780226616560603
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2013,39339043.02986715,46293898.15844352,34645049.18729652
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2013,0.07951581756822908,0.09416689604204026,0.06849637498824226
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2012,437636.36265447945,600723.590519195,376164.71711099107
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2012,0.005606767904514165,0.0074318844865900145,0.004969367532779641
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2012,245278.2188595575,300906.40505698253,202845.76761891358
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2012,0.0031481437190351968,0.00394748859314926,0.002551964952460128
YLLs (Years of Life Lost),Global,Both,All ages,Tuberculosis,Number,2020,43512500.46209457,48667599.76768575,39185446.41553402
YLLs (Years of Life Lost),Global,Both,All ages,Tuberculosis,Percent,2020,0.023226026145195373,0.025415077857373625,0.021587646269771173
YLLs (Years of Life Lost),Global,Both,All ages,HIV/AIDS,Number,2020,38100250.07515375,43093578.42123625,34908116.88940367
YLLs (Years of Life Lost),Global,Both,All ages,HIV/AIDS,Percent,2020,0.02035174276323663,0.0231179165430189,0.018370570766728
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2013,19596671.88498805,22669400.346291326,16653689.753299829
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2013,0.03956427888588847,0.04436906999815927,0.03355795736028223
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Number,2013,18669.30392599769,19365.7536268593,17654.777955652167
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Percent,2013,0.00031417035942761745,0.00032576684633428056,0.0002973068854775243
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Number,2013,332660.85146862,332722.1151640319,332597.50052327575
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Percent,2013,0.005598088625919882,0.0056122164378704905,0.005587320235236433
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2013,429134.1122583574,592509.3540554376,367570.41565377323
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2013,0.005522423773363761,0.007310724584901971,0.0048868480201061945
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2013,253193.48187403497,307591.61650287197,210950.26067647015
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2013,0.003264593641309143,0.00406198207161533,0.002678967550148119
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Number,2012,18302.634451018588,18971.842005300052,17330.582447366047
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Percent,2012,0.00031235556047586196,0.00032383171704845247,0.0002960122941370967
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Number,2012,350467.99096917856,350533.5274616455,350407.7073430078
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Percent,2012,0.005981157562684398,0.005994357716507854,0.005968331893270259
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2020,625199.8354430022,656622.2415899321,596853.8125177006
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2020,0.0030173264110407373,0.0031399109561902347,0.0029077806588368197
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2020,1646436.2594559046,1650069.8474888701,1642958.7924807193
YLLs (Years of Life Lost),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2020,0.007947117399112615,0.008075926824903018,0.007817918935809938
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2014,8430783.762074914,9201066.991055952,7643309.0946372375
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2014,0.020360876225784048,0.021911869866194585,0.018920545934880507
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2014,3404065.9284555744,3738023.3682611478,3131969.0641593267
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2014,0.00822766721548863,0.009236281937106147,0.007366386790858696
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Number,2014,21016997.580463085,22523821.480029173,19694133.57100636
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Percent,2014,0.04516790982638398,0.04838948292930476,0.04227669525450936
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Number,2014,4181581.0003917655,5440925.3106360445,3291817.008014048
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Percent,2014,0.008990335242572407,0.011883408231322962,0.006930114462720721
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Number,2015,20398864.528177798,21977694.288704902,18874610.055718865
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Percent,2015,0.044327221769040887,0.04775763560279339,0.041153862283674826
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Number,2015,3923348.147842516,5165419.4743797835,3055001.906834283
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Percent,2015,0.008529168595347634,0.01146883005461051,0.00656504271423839
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2014,36847957.34149951,43364985.074242085,32535961.537184983
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2014,0.07528701955986718,0.0893775520163172,0.06493546456363504
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2014,750854.6522239774,900591.4413749094,694508.4324118103
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2014,0.006773150607949704,0.008111884775827069,0.006353916033106687
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2015,743762.0706636449,890262.9038914677,687673.8708209932
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2015,0.006653740286617209,0.007946717669853118,0.006232155991106345
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2014,2295412.772167092,2453073.8367471616,2187623.331042125
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2014,0.02071358259470582,0.0222569587904894,0.01953263959371257
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2014,420252.9720471526,583366.4485030052,357546.99202804983
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2014,0.005218518382580919,0.0069272782590556505,0.004600193620551739
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2014,256745.6518432856,308821.44496507343,214252.2078203797
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2014,0.0031942546647298975,0.0039395227355505345,0.002650344886520365
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2015,2260295.2346925535,2408498.2261447823,2153877.2281383104
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2015,0.020227743943966873,0.021687268915593996,0.01908519418980942
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2015,34811771.06739884,40901629.77223484,30840544.505277727
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2015,0.07223141146088097,0.08610340087508651,0.06227333348958907
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Number,2014,17786.083925701118,18456.08243644765,16785.338101684083
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Percent,2014,0.00029376945320890165,0.00030450337129488885,0.00027770005969675234
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Number,2014,318420.92627393757,318476.2601360778,318360.4501863597
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Percent,2014,0.005259320796895478,0.005269870259646816,0.005247128292895052
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2014,19338600.645354517,22204736.074402124,16432881.531361029
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2014,0.039460046482617965,0.04403751184741027,0.03340365706039884
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2015,18883098.223509204,21860157.896477956,15789195.526258025
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2015,0.0391177760630678,0.04371784487485695,0.033414715966285424
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2015,409471.341149291,563723.3130421016,344142.8477886172
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2015,0.005146537134638006,0.006881157722622006,0.0045101818789137806
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2015,256359.87677409433,304520.3841008687,218105.1612749554
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2015,0.0032286544863230223,0.003941852059182648,0.002722423407601329
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2015,8213236.382486903,9093566.159285814,7516767.158232534
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2015,0.019784617293587145,0.021464292250332383,0.018263876741578648
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2015,3472282.2187289908,3759609.9146329723,3214321.2815558254
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2015,0.008371293855136009,0.00933873778369647,0.007543887514652474
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Number,2015,18134.986577943524,18802.195695009636,17181.60748193015
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Percent,2015,0.00029246022739884756,0.0003035091285000382,0.0002769537561538781
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Number,2015,303436.8992861637,303489.4933400043,303388.8969943814
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Percent,2015,0.004893483082718946,0.004903415233301103,0.004883315405098181
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2016,7989688.8810403,8869232.948193312,7257353.258995586
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2016,0.019094668785873094,0.020854857692506078,0.017504935929863758
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2016,3453516.446048442,3655910.0101915887,3292373.641487783
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2016,0.008262348734314107,0.009077117881787713,0.007557389946296156
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Number,2016,19995304.367311753,21811149.00871525,18225191.58738248
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Percent,2016,0.044153323036413054,0.047959365943060175,0.04062597895361826
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Number,2016,3781881.056172992,5088937.745293588,2950539.2438197955
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Percent,2016,0.008356689700221522,0.011283644800244741,0.006442803787504986
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2016,33185606.641616914,38963500.34730248,29397141.463580485
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2016,0.06986484712721254,0.08293804871712833,0.05997876525122406
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2016,738829.8446365861,884957.1068992488,685582.2742997739
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2016,0.006463252967988622,0.007747095775076112,0.0060393339734533405
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Number,2017,19754345.91379641,21707247.238906696,17891734.649834312
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Percent,2017,0.043834287720056694,0.04818094634038729,0.039972649563958254
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Number,2017,3523073.8297496624,4794250.972370914,2745149.8078031684
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Percent,2017,0.007821832911418419,0.010920489668968362,0.006007894093351769
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Number,2016,18990.968894420297,19656.31365949944,18001.155428494832
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Percent,2016,0.00029758180825241416,0.00030769146501967155,0.0002819173702926113
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Number,2016,288666.0682030325,288712.0365469496,288618.21033088694
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Percent,2016,0.004523291907217755,0.004533426475619838,0.004514055711700823
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2016,2223729.610805338,2362631.938185194,2126315.211051876
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2016,0.0194595125984653,0.02077926614134594,0.018413176814135953
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2016,394942.92212622816,545863.418296663,329456.2764226198
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2016,0.0050280092631517495,0.006741644434244542,0.004396232369628009
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2016,244877.54585617513,288775.5682727855,210749.62085864338
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2016,0.003124115738879779,0.003769215791141776,0.00265358910714957
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2016,18410566.389048077,21248794.447647486,15322709.085376631
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2016,0.03868754031547657,0.04329488893356448,0.033129107946323295
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2017,379488.67979800265,527665.9043497712,312969.0247354108
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2017,0.0048928224757557575,0.0065445828262017235,0.004260657503196042
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2017,242987.13330962136,287252.4480457959,210363.69725997778
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2017,0.0031399730517926495,0.0037597994879466946,0.002668368473316624
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2018,7506211.956558978,8394155.737868737,6731264.979491702
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2018,0.017806927822857633,0.019851967376194064,0.016056487602684653
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2018,3385064.590702323,3580630.3173478846,3214448.968311486
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2018,0.00803793327899546,0.008810695719266112,0.007237524485584304
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2017,7747334.793968803,8623735.937600294,7068138.662822395
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2017,0.018447012687470354,0.020147908876533897,0.01682279458129962
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2017,3449930.5544336364,3592185.7054871605,3313012.8246782366
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2017,0.008223226473665038,0.008925276732723324,0.0074844196240803785
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Number,2018,19458780.55339089,21609364.83505376,17641076.918299776
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Percent,2018,0.04370266043966397,0.048471672739709024,0.03981131991110539
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Number,2018,3252160.261554137,4513449.48273643,2503004.0600678744
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Percent,2018,0.00730434382535702,0.010181239877825743,0.005664399505647385
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2017,735098.1704759263,878100.9286532041,681313.0621533659
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2017,0.006431211351670489,0.007672234885728228,0.005999059762086142
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2018,736898.3850736781,873806.0272223554,679124.2262288091
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2018,0.006412386950683401,0.0075735160864768055,0.005996794632628777
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2017,2144298.5792202745,2273592.484466127,2054928.9645758518
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2017,0.018766748172916358,0.020039155914953883,0.01779230469733596
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2017,31720527.003599573,37237374.217327245,28183959.427262075
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2017,0.06827604144252478,0.08114206020147442,0.058224748913549146
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2018,2090471.415643045,2222352.3951977664,1998312.3756565813
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2018,0.018200437961273182,0.01956653483468323,0.017128191952607882
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2017,17760802.22554332,20728994.20388524,14708764.878044495
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2017,0.03814689157278311,0.04287232837939505,0.03274831878751074
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Number,2018,20425.02426062441,21151.75651414096,19310.569677212014
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Percent,2018,0.00031417733909461015,0.0003251903613462023,0.0002972651111141747
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Number,2018,258911.03804560498,258949.01864742275,258863.55562509605
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Percent,2018,0.003982572114252799,0.003990850004870961,0.0039751219488546536
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2018,30565555.588341147,35909924.3574066,26999063.54818809
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2018,0.06722234163826146,0.0801862335340842,0.05733003116166209
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Number,2017,19399.069381236484,20114.12621699445,18341.81351722287
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Percent,2017,0.00029941741150112035,0.0003101345822187162,0.00028319399209622673
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Number,2017,270347.83357897174,270389.60327733343,270302.4257648425
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Percent,2017,0.004172730660305612,0.004181031951986688,0.004165152505434767
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2018,17168999.387738112,20052623.312993642,13953275.553414447
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2018,0.03766579821541729,0.04272863069577874,0.03239344535857657
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2020,7141597.078783209,8160399.399338773,6345609.39653442
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2020,0.01656744279770519,0.018899491537536506,0.014917441448666961
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2020,3176346.204160345,3527011.811605303,2884687.9559369246
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2020,0.0073786759420870675,0.008400356072398191,0.006362864582415428
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2018,367524.20198076486,511915.52107400907,301229.9877314627
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2018,0.0049021842425587756,0.006541490173385412,0.004230656069769486
